id,date,store_nbr,family,sales,onpromotion
2372788,2016-08-27,35,"LIQUOR,WINE,BEER",131.0,0
1127261,2014-09-26,38,HARDWARE,2.0,0
2366788,2016-08-24,17,POULTRY,223.781,0
2595219,2016-12-31,27,AUTOMOTIVE,15.0,0
2454807,2016-10-12,37,BEVERAGES,2336.0,10
94524,2013-02-23,11,GROCERY I,4451.0,0
2128142,2016-04-12,21,BREAD/BAKERY,332.0,3
2604096,2017-01-05,26,AUTOMOTIVE,4.0,0
1049784,2014-08-14,14,LINGERIE,0.0,0
1625122,2015-07-03,8,BOOKS,0.0,0
171353,2013-04-07,17,HOME APPLIANCES,0.0,0
2134645,2016-04-15,53,CLEANING,593.0,9
724632,2014-02-12,40,HOME CARE,0.0,0
2968637,2017-07-28,53,MAGAZINES,1.0,0
689607,2014-01-23,9,CELEBRATION,17.0,0
251337,2013-05-22,11,DELI,222.0,0
2483482,2016-10-28,41,BABY CARE,0.0,0
758146,2014-03-03,31,BOOKS,0.0,0
2694595,2017-02-25,15,GROCERY II,4.0,0
2038539,2016-02-21,7,PRODUCE,6279.88,0
2177306,2016-05-09,5,SEAFOOD,13.11,0
994361,2014-07-14,1,BREAD/BAKERY,329.37,0
1257261,2014-12-08,35,PLAYERS AND ELECTRONICS,0.0,0
938029,2014-06-12,29,BOOKS,0.0,0
345063,2013-07-13,40,HOME AND KITCHEN I,0.0,0
2971654,2017-07-30,39,BOOKS,0.0,0
2932455,2017-07-08,39,DELI,297.398,14
1233187,2014-11-25,10,EGGS,27.0,0
132011,2013-03-16,13,FROZEN FOODS,14.0,0
2263715,2016-06-27,25,HARDWARE,0.0,0
1291166,2014-12-28,37,DAIRY,673.0,3
1028553,2014-08-02,19,DELI,318.0,0
2775145,2017-04-11,25,EGGS,104.0,1
141192,2013-03-21,20,HOME CARE,0.0,0
2032868,2016-02-18,48,BEAUTY,11.0,0
2852938,2017-05-24,8,"LIQUOR,WINE,BEER",114.0,3
1519200,2015-05-05,35,GROCERY I,1620.0,6
50581,2013-01-29,28,PERSONAL CARE,120.0,0
1502740,2015-04-26,23,LADIESWEAR,0.0,0
360810,2013-07-22,32,LINGERIE,0.0,0
2594609,2016-12-31,1,HOME APPLIANCES,0.0,0
742248,2014-02-22,35,GROCERY I,1400.0,0
470879,2013-09-22,21,BEAUTY,0.0,0
1256890,2014-12-08,25,LADIESWEAR,0.0,0
1881324,2015-11-24,45,PLAYERS AND ELECTRONICS,20.0,0
1571540,2015-06-03,53,HARDWARE,0.0,0
2513673,2016-11-14,38,PRODUCE,1698.981,0
1044441,2014-08-11,14,MEATS,0.0,0
1795634,2015-10-07,41,BREAD/BAKERY,428.54,1
598482,2013-12-02,50,PLAYERS AND ELECTRONICS,0.0,0
1301386,2015-01-03,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
1022774,2014-07-29,7,BREAD/BAKERY,402.316,0
2810824,2017-05-01,26,HOME AND KITCHEN II,27.0,4
2556185,2016-12-08,31,BREAD/BAKERY,429.0,0
1671448,2015-07-29,7,SCHOOL AND OFFICE SUPPLIES,0.0,0
1915219,2015-12-13,46,SCHOOL AND OFFICE SUPPLIES,11.0,0
341759,2013-07-11,48,FROZEN FOODS,149.534,0
379225,2013-08-01,49,"LIQUOR,WINE,BEER",130.0,0
618559,2013-12-14,15,CLEANING,701.0,0
295051,2013-06-15,37,SCHOOL AND OFFICE SUPPLIES,0.0,0
2107657,2016-03-31,46,GROCERY II,21.0,0
1693024,2015-08-11,12,PERSONAL CARE,156.0,0
289393,2013-06-12,29,HOME AND KITCHEN II,0.0,0
2669474,2017-02-11,10,BREAD/BAKERY,125.0,11
648644,2013-12-31,9,PREPARED FOODS,103.06,0
2938848,2017-07-12,19,AUTOMOTIVE,0.0,0
2991176,2017-08-10,36,MAGAZINES,1.0,0
1882205,2015-11-25,20,HOME APPLIANCES,0.0,0
2156813,2016-04-28,25,SEAFOOD,4.0,0
155854,2013-03-29,31,POULTRY,50.943,0
413097,2013-08-20,5,BEVERAGES,776.0,0
694233,2014-01-26,38,GROCERY I,4607.0,0
2805507,2017-04-28,27,GROCERY I,3914.0,73
2022947,2016-02-13,2,HARDWARE,2.0,0
1758828,2015-09-16,9,PLAYERS AND ELECTRONICS,10.0,0
1883913,2015-11-26,19,DELI,293.0,0
1108524,2014-09-16,12,LINGERIE,1.0,0
1965819,2016-01-12,17,DELI,384.0,0
799632,2014-03-26,45,DELI,459.535,0
300904,2013-06-18,51,EGGS,279.0,0
2213484,2016-05-30,16,DELI,226.0,4
2981337,2017-08-05,10,HOME CARE,231.0,9
2572223,2016-12-17,31,BREAD/BAKERY,509.0,1
909969,2014-05-27,40,PLAYERS AND ELECTRONICS,0.0,0
2609151,2017-01-08,18,CELEBRATION,5.0,0
490808,2013-10-03,3,SEAFOOD,85.621,0
1296760,2014-12-31,43,PERSONAL CARE,255.0,0
1623763,2015-07-03,19,SCHOOL AND OFFICE SUPPLIES,0.0,0
2576761,2016-12-19,9,"LIQUOR,WINE,BEER",81.0,4
1759695,2015-09-17,33,BEVERAGES,1836.0,16
767452,2014-03-08,42,BOOKS,0.0,0
1821884,2015-10-22,28,LAWN AND GARDEN,1.0,0
2635024,2017-01-22,43,CLEANING,1663.0,19
1098477,2014-09-10,30,CELEBRATION,11.0,0
304113,2013-06-20,41,HOME CARE,0.0,0
1037735,2014-08-07,26,HOME APPLIANCES,0.0,0
249893,2013-05-21,20,HOME APPLIANCES,0.0,0
2696916,2017-02-26,3,MEATS,626.165,0
2735038,2017-03-19,49,SCHOOL AND OFFICE SUPPLIES,11.0,0
478122,2013-09-26,24,HOME CARE,0.0,0
2032561,2016-02-18,39,PERSONAL CARE,202.0,0
40547,2013-01-23,46,MAGAZINES,0.0,0
2475942,2016-10-24,3,HOME CARE,407.0,1
400500,2013-08-13,46,GROCERY I,5843.0,0
1212774,2014-11-13,37,MEATS,267.805,0
2553944,2016-12-07,19,DAIRY,357.0,83
964769,2014-06-27,29,HARDWARE,0.0,0
2795794,2017-04-22,54,BABY CARE,0.0,0
1550002,2015-05-22,49,PERSONAL CARE,287.0,4
28662,2013-01-17,13,HOME CARE,0.0,0
1115983,2014-09-20,21,"LIQUOR,WINE,BEER",0.0,0
2601728,2017-01-04,1,DAIRY,1029.0,32
2948467,2017-07-17,38,HOME AND KITCHEN II,52.0,1
206179,2013-04-26,43,POULTRY,101.622,0
391047,2013-08-08,30,PRODUCE,0.0,0
1905379,2015-12-08,20,PERSONAL CARE,314.0,0
97582,2013-02-24,47,BABY CARE,0.0,0
526303,2013-10-23,26,LADIESWEAR,0.0,0
758076,2014-03-03,3,AUTOMOTIVE,13.0,0
1463014,2015-04-03,9,PERSONAL CARE,509.0,0
2284463,2016-07-08,8,BREAD/BAKERY,964.081,14
2931209,2017-07-07,53,HOME APPLIANCES,0.0,0
1210313,2014-11-12,19,BREAD/BAKERY,145.0,0
798412,2014-03-26,11,EGGS,132.0,0
1512955,2015-05-02,10,BOOKS,0.0,0
2665916,2017-02-09,10,FROZEN FOODS,65.0,1
2225795,2016-06-06,11,FROZEN FOODS,141.813,3
638308,2013-12-26,19,"LIQUOR,WINE,BEER",19.0,0
544980,2013-11-02,5,HOME CARE,0.0,0
773696,2014-03-12,18,FROZEN FOODS,39.0,0
474838,2013-09-24,32,BABY CARE,0.0,0
1730497,2015-09-01,14,EGGS,33.0,0
1706187,2015-08-18,31,LINGERIE,19.0,0
2052216,2016-02-29,40,GROCERY I,5591.0,58
2772003,2017-04-09,37,BEVERAGES,2886.0,10
2095382,2016-03-24,51,HARDWARE,1.0,0
2150527,2016-04-24,49,HOME AND KITCHEN II,44.0,1
112215,2013-03-04,8,HOME AND KITCHEN I,0.0,0
2485650,2016-10-29,51,MEATS,623.42,0
2720976,2017-03-11,54,PLAYERS AND ELECTRONICS,4.0,0
2757139,2017-04-01,2,"LIQUOR,WINE,BEER",0.0,0
1192722,2014-11-02,25,BEVERAGES,2562.0,1
1725550,2015-08-29,25,GROCERY II,4.0,0
2729207,2017-03-16,36,DAIRY,640.0,29
2196506,2016-05-20,39,PET SUPPLIES,2.0,0
2849219,2017-05-22,52,SEAFOOD,10.488,1
1364116,2015-02-07,33,POULTRY,259.003,0
1843201,2015-11-03,26,LADIESWEAR,4.0,0
1743973,2015-09-08,41,"LIQUOR,WINE,BEER",36.0,0
1315730,2015-01-11,26,LAWN AND GARDEN,0.0,0
304505,2013-06-20,52,HARDWARE,0.0,0
846390,2014-04-21,8,CELEBRATION,0.0,0
2052143,2016-02-29,39,BREAD/BAKERY,845.0,0
2444519,2016-10-06,48,FROZEN FOODS,116.0,2
2041029,2016-02-23,27,GROCERY I,2722.0,27
2775529,2017-04-11,35,SCHOOL AND OFFICE SUPPLIES,9.0,0
2262420,2016-06-26,39,CELEBRATION,4.0,0
421417,2013-08-25,33,CLEANING,1199.0,0
1755857,2015-09-15,25,PET SUPPLIES,3.0,0
1313961,2015-01-10,27,AUTOMOTIVE,5.0,0
421401,2013-08-25,32,MEATS,70.236,0
2906229,2017-06-23,52,HOME CARE,303.0,12
2111455,2016-04-02,52,HOME AND KITCHEN II,0.0,0
2606213,2017-01-06,35,BREAD/BAKERY,72.0,5
1449075,2015-03-27,18,GROCERY I,1679.762,0
51588,2013-01-29,7,DELI,130.523,0
33496,2013-01-19,49,BABY CARE,0.0,0
481896,2013-09-28,3,PRODUCE,35.0,0
1256897,2014-12-08,25,PET SUPPLIES,0.0,0
1578573,2015-06-07,50,HOME CARE,684.0,2
1247106,2014-12-02,50,BEVERAGES,4547.0,8
1811682,2015-10-16,41,HOME AND KITCHEN I,15.0,0
414406,2013-08-21,36,PERSONAL CARE,132.0,0
2227294,2016-06-06,52,PERSONAL CARE,0.0,0
1489290,2015-04-18,46,AUTOMOTIVE,16.0,0
196074,2013-04-21,10,LINGERIE,10.0,0
2198596,2016-05-21,48,BOOKS,0.0,0
2371356,2016-08-26,45,DELI,703.484,66
1378729,2015-02-15,43,"LIQUOR,WINE,BEER",551.0,0
1515385,2015-05-03,28,PERSONAL CARE,644.0,1
2833936,2017-05-14,24,POULTRY,369.071,0
1202726,2014-11-07,6,DAIRY,755.0,0
157420,2013-03-30,26,EGGS,44.0,0
2025815,2016-02-14,5,FROZEN FOODS,142.71,3
231280,2013-05-10,48,HOME AND KITCHEN II,0.0,0
246002,2013-05-19,11,LAWN AND GARDEN,2.0,0
457587,2013-09-14,48,DELI,760.547,0
2174032,2016-05-07,9,PERSONAL CARE,644.0,6
1967925,2016-01-13,26,BEVERAGES,759.0,4
370364,2013-07-27,50,BREAD/BAKERY,444.48,0
1853177,2015-11-08,6,PREPARED FOODS,261.133,0
2572911,2016-12-17,50,AUTOMOTIVE,15.0,0
352915,2013-07-18,11,GROCERY II,19.0,0
2698877,2017-02-27,35,BREAD/BAKERY,159.0,7
1942325,2015-12-29,8,FROZEN FOODS,679.748,5
2408603,2016-09-16,4,SEAFOOD,36.411,6
2530263,2016-11-23,53,LINGERIE,3.0,0
1772419,2015-09-24,4,"LIQUOR,WINE,BEER",52.0,0
1650183,2015-07-18,10,HOME CARE,243.0,0
2313085,2016-07-25,10,HOME AND KITCHEN II,0.0,0
1935397,2015-12-26,13,GROCERY II,33.0,0
1017705,2014-07-27,14,HOME CARE,179.0,0
1130865,2014-09-28,39,LINGERIE,12.0,0
1859475,2015-11-12,32,MEATS,47.418,14
1730646,2015-09-01,18,PLAYERS AND ELECTRONICS,9.0,0
1419190,2015-03-10,29,PERSONAL CARE,0.0,0
1152260,2014-10-10,39,SEAFOOD,10.0,0
1497634,2015-04-23,3,POULTRY,1023.155,0
2566027,2016-12-13,8,GROCERY II,48.0,0
513668,2013-10-16,21,MAGAZINES,0.0,0
294602,2013-06-15,25,FROZEN FOODS,223.659,0
2383465,2016-09-02,35,CLEANING,573.0,17
1150909,2014-10-09,51,BABY CARE,0.0,0
224563,2013-05-07,1,SCHOOL AND OFFICE SUPPLIES,0.0,0
748142,2014-02-25,5,SEAFOOD,6.133,0
2600853,2017-01-03,34,MEATS,198.6,0
2057536,2016-03-03,4,LADIESWEAR,13.0,0
544341,2013-11-02,32,CELEBRATION,0.0,0
1427229,2015-03-14,54,GROCERY I,2828.0,4
500047,2013-10-08,39,SCHOOL AND OFFICE SUPPLIES,0.0,0
1638455,2015-07-11,31,BREAD/BAKERY,548.0,0
2221797,2016-06-03,49,CELEBRATION,43.0,0
2900783,2017-06-20,5,HOME APPLIANCES,1.0,0
170637,2013-04-06,46,PLAYERS AND ELECTRONICS,0.0,0
1988458,2016-01-24,51,EGGS,413.0,0
2332911,2016-08-05,17,DELI,480.0,58
575830,2013-11-20,16,GROCERY II,5.0,0
621370,2013-12-15,43,GROCERY II,4.0,0
1174279,2014-10-22,8,CLEANING,1199.0,2
1443927,2015-03-24,23,GROCERY I,3067.0,4
442727,2013-09-06,30,SEAFOOD,0.0,0
688229,2014-01-23,2,HARDWARE,2.0,0
1720719,2015-08-26,4,AUTOMOTIVE,0.0,0
2234988,2016-06-11,19,PRODUCE,506.507,2
1097523,2014-09-09,53,DELI,90.908,0
392885,2013-08-09,32,LAWN AND GARDEN,0.0,0
800086,2014-03-26,9,BABY CARE,0.0,0
1499105,2015-04-24,21,HARDWARE,0.0,0
151761,2013-03-27,17,PLAYERS AND ELECTRONICS,0.0,0
837282,2014-04-16,51,CELEBRATION,0.0,0
2362865,2016-08-21,7,SEAFOOD,70.713,2
2418268,2016-09-22,11,POULTRY,195.67801,0
1749173,2015-09-11,38,DAIRY,747.0,5
2663214,2017-02-07,34,HOME AND KITCHEN I,41.0,3
1952333,2016-01-04,38,LAWN AND GARDEN,6.0,0
605539,2013-12-06,49,"LIQUOR,WINE,BEER",489.0,0
2667521,2017-02-09,54,SEAFOOD,1.0,0
619142,2013-12-14,30,PREPARED FOODS,14.0,0
2170945,2016-05-06,22,CLEANING,561.0,10
2651129,2017-01-31,45,DAIRY,2109.0,24
2688433,2017-02-21,41,"LIQUOR,WINE,BEER",30.0,1
358895,2013-07-21,29,LAWN AND GARDEN,0.0,0
2765763,2017-04-06,12,AUTOMOTIVE,11.0,2
147290,2013-03-24,41,FROZEN FOODS,86.082,0
1139812,2014-10-03,4,PERSONAL CARE,248.0,1
380319,2013-08-02,3,PLAYERS AND ELECTRONICS,0.0,0
1656497,2015-07-21,37,PREPARED FOODS,129.964,0
842349,2014-04-19,43,MEATS,89.517,0
1096237,2014-09-09,18,EGGS,140.0,0
1501801,2015-04-25,47,BOOKS,0.0,0
2830824,2017-05-12,37,HOME CARE,208.0,11
94564,2013-02-23,12,LADIESWEAR,0.0,0
2646995,2017-01-29,29,SEAFOOD,5.0,0
2811517,2017-05-01,45,HOME AND KITCHEN II,135.0,6
405609,2013-08-16,4,CELEBRATION,0.0,0
647331,2013-12-31,22,BEVERAGES,0.0,0
1811593,2015-10-16,39,PERSONAL CARE,230.0,0
896928,2014-05-20,25,LINGERIE,0.0,0
668099,2014-01-11,54,HARDWARE,1.0,0
251672,2013-05-22,20,HARDWARE,0.0,0
1155572,2014-10-12,32,FROZEN FOODS,12.0,0
883711,2014-05-12,54,BOOKS,0.0,0
2849868,2017-05-23,21,LINGERIE,6.0,0
2819666,2017-05-06,24,HARDWARE,2.0,0
594321,2013-11-30,34,MEATS,253.403,0
1131825,2014-09-29,16,MEATS,85.911,1
685271,2014-01-21,36,PET SUPPLIES,0.0,0
1660195,2015-07-23,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
2583451,2016-12-23,46,GROCERY II,122.0,0
2171664,2016-05-06,42,AUTOMOTIVE,3.0,0
1203216,2014-11-08,2,BEVERAGES,3854.0,1
1157899,2014-10-13,47,POULTRY,904.351,0
1341195,2015-01-25,40,DELI,315.0,0
482912,2013-09-28,9,MAGAZINES,0.0,0
2268024,2016-06-29,46,AUTOMOTIVE,12.0,2
963571,2014-06-26,45,BOOKS,0.0,0
378587,2013-08-01,31,FROZEN FOODS,50.88,0
796757,2014-03-25,15,BREAD/BAKERY,148.0,0
2666297,2017-02-09,20,PREPARED FOODS,95.349,1
2582755,2016-12-23,27,EGGS,254.0,28
797338,2014-03-25,30,PERSONAL CARE,118.0,0
609903,2013-12-09,21,PRODUCE,0.0,0
1074711,2014-08-28,14,AUTOMOTIVE,0.0,0
987353,2014-07-10,12,PET SUPPLIES,0.0,0
2010331,2016-02-06,16,BOOKS,0.0,0
1068668,2014-08-24,43,PREPARED FOODS,63.0,0
39237,2013-01-23,10,AUTOMOTIVE,2.0,0
1109665,2014-09-16,44,CLEANING,2583.0,2
152917,2013-03-27,49,POULTRY,145.954,0
1027317,2014-08-01,33,PLAYERS AND ELECTRONICS,0.0,0
2334926,2016-08-06,23,FROZEN FOODS,87.0,0
279810,2013-06-07,10,BEVERAGES,562.0,0
1638525,2015-07-11,33,DELI,244.0,0
797497,2014-03-25,35,LADIESWEAR,0.0,0
1418356,2015-03-09,6,HOME AND KITCHEN II,9.0,0
138909,2013-03-19,7,GROCERY I,2539.0,0
2242773,2016-06-15,37,PLAYERS AND ELECTRONICS,11.0,0
1634744,2015-07-09,27,MAGAZINES,1.0,0
2721335,2017-03-12,15,MAGAZINES,3.0,0
2570284,2016-12-16,27,GROCERY II,10.0,0
162081,2013-04-01,7,HOME CARE,0.0,0
1376785,2015-02-14,39,PERSONAL CARE,301.0,0
2933761,2017-07-09,25,POULTRY,164.656,0
729470,2014-02-15,27,BREAD/BAKERY,558.435,0
3215,2013-01-02,49,HARDWARE,2.0,0
2442186,2016-10-05,32,LINGERIE,3.0,0
866548,2014-05-03,23,BABY CARE,0.0,0
1030002,2014-08-03,1,CELEBRATION,0.0,0
373020,2013-07-29,25,LINGERIE,12.0,0
1547406,2015-05-21,27,BEVERAGES,1193.0,1
2016309,2016-02-09,33,DELI,156.0,0
231239,2013-05-10,47,DAIRY,1008.0,0
2979972,2017-08-04,22,CELEBRATION,4.0,0
1031932,2014-08-04,13,"LIQUOR,WINE,BEER",14.0,0
1310109,2015-01-08,19,DELI,317.0,43
1944567,2015-12-31,20,DELI,551.856,0
2754850,2017-03-30,6,EGGS,120.0,2
1967928,2016-01-13,26,CELEBRATION,3.0,0
1163147,2014-10-16,44,PREPARED FOODS,415.154,0
1056348,2014-08-17,48,HOME CARE,0.0,0
1202708,2014-11-07,54,MAGAZINES,0.0,0
663336,2014-01-09,21,BEVERAGES,0.0,0
2923759,2017-07-03,44,PERSONAL CARE,575.0,10
861124,2014-04-30,20,"LIQUOR,WINE,BEER",0.0,0
2222343,2016-06-04,14,MEATS,532.31,0
2924035,2017-07-03,52,BOOKS,0.0,0
794886,2014-03-24,12,HOME AND KITCHEN I,1.0,0
2241114,2016-06-14,40,HOME CARE,282.0,5
2083968,2016-03-18,31,HOME CARE,223.0,0
2887873,2017-06-13,38,EGGS,88.0,3
2064510,2016-03-07,35,PRODUCE,388.425,0
2358110,2016-08-19,23,PREPARED FOODS,26.241001,1
778017,2014-03-14,39,DELI,93.985,0
2648136,2017-01-30,11,HOME CARE,449.0,13
509400,2013-10-13,51,GROCERY I,5307.0,0
1533997,2015-05-13,5,PERSONAL CARE,231.0,2
1518405,2015-05-05,13,DELI,354.0,1
62516,2013-02-05,13,HARDWARE,0.0,0
381958,2013-08-03,26,HOME AND KITCHEN II,0.0,0
1824474,2015-10-23,50,BEVERAGES,3015.0,3
880938,2014-05-11,27,BEVERAGES,2443.0,0
1010448,2014-07-23,10,LINGERIE,5.0,0
965619,2014-06-27,52,CELEBRATION,0.0,0
2115594,2016-04-05,19,PRODUCE,500.608,64
589077,2013-11-27,37,PLAYERS AND ELECTRONICS,0.0,0
2294758,2016-07-14,46,BOOKS,0.0,0
474577,2013-09-24,25,BOOKS,0.0,0
2421519,2016-09-23,52,GROCERY I,0.0,0
962224,2014-06-25,8,EGGS,256.0,0
1042995,2014-08-10,23,PRODUCE,16.0,0
236321,2013-05-13,4,DAIRY,418.0,0
2512425,2016-11-13,53,BEVERAGES,4085.0,46
2876055,2017-06-06,7,CELEBRATION,12.0,0
321276,2013-06-30,23,LINGERIE,10.0,0
1708125,2015-08-19,36,GROCERY I,4548.944,8
1259219,2014-12-09,40,BREAD/BAKERY,424.0,2
2523169,2016-11-19,54,"LIQUOR,WINE,BEER",26.0,1
2897702,2017-06-19,14,BREAD/BAKERY,180.0,2
1708263,2015-08-19,4,HOME CARE,199.0,0
2072786,2016-03-12,18,MAGAZINES,10.0,0
524011,2013-10-22,12,BOOKS,0.0,0
2420214,2016-09-23,16,PLAYERS AND ELECTRONICS,0.0,0
2740172,2017-03-22,43,HOME APPLIANCES,0.0,0
1717169,2015-08-24,4,HARDWARE,0.0,0
2161641,2016-05-01,11,DELI,861.584,2
2207533,2016-05-26,48,SCHOOL AND OFFICE SUPPLIES,5.0,0
1830770,2015-10-27,27,PREPARED FOODS,52.0,0
635646,2013-12-23,44,AUTOMOTIVE,16.0,0
204689,2013-04-25,51,MAGAZINES,0.0,0
2897354,2017-06-18,53,LAWN AND GARDEN,22.0,0
1834921,2015-10-29,43,"LIQUOR,WINE,BEER",41.0,2
1098701,2014-09-10,36,SEAFOOD,0.0,0
1846574,2015-11-05,20,PET SUPPLIES,2.0,0
2708972,2017-03-05,19,BEAUTY,1.0,0
465560,2013-09-19,21,PREPARED FOODS,0.0,0
2551680,2016-12-05,54,LINGERIE,1.0,0
2735297,2017-03-19,7,PET SUPPLIES,10.0,0
1575658,2015-06-06,2,CLEANING,1203.0,6
433222,2013-09-01,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
2804258,2017-04-27,41,HOME APPLIANCES,1.0,0
718071,2014-02-08,7,MEATS,436.73,0
495491,2013-10-06,11,PREPARED FOODS,12.0,0
924695,2014-06-04,54,BEAUTY,1.0,0
1135541,2014-10-01,20,FROZEN FOODS,0.0,0
2253696,2016-06-21,43,PLAYERS AND ELECTRONICS,1.0,0
1235093,2014-11-26,14,BEAUTY,0.0,0
2465784,2016-10-18,44,MEATS,617.603,0
966235,2014-06-28,2,POULTRY,682.154,0
462165,2013-09-17,27,AUTOMOTIVE,2.0,0
829801,2014-04-12,41,HOME AND KITCHEN II,0.0,0
1455288,2015-03-30,41,LINGERIE,13.0,0
1590757,2015-06-14,42,PERSONAL CARE,0.0,0
225000,2013-05-07,22,CELEBRATION,0.0,0
2448238,2016-10-08,52,BABY CARE,0.0,0
140978,2013-03-21,15,BEAUTY,1.0,0
2485033,2016-10-29,35,BABY CARE,3.0,1
1801389,2015-10-10,52,HOME CARE,0.0,0
826753,2014-04-10,7,BOOKS,0.0,0
1665541,2015-07-26,40,SCHOOL AND OFFICE SUPPLIES,0.0,0
1147841,2014-10-08,16,BEAUTY,1.0,0
2446013,2016-10-07,4,LAWN AND GARDEN,11.0,0
2558923,2016-12-09,9,BOOKS,0.0,0
2975090,2017-08-01,35,DAIRY,166.0,2
1812987,2015-10-17,29,AUTOMOTIVE,13.0,0
1681677,2015-08-04,43,PRODUCE,1049.371,75
548152,2013-11-04,39,"LIQUOR,WINE,BEER",21.0,0
2996146,2017-08-13,26,EGGS,41.0,0
1775956,2015-09-26,39,POULTRY,273.026,1
1471115,2015-04-08,36,DAIRY,474.0,1
918018,2014-06-01,17,MEATS,322.625,0
232485,2013-05-11,32,AUTOMOTIVE,2.0,0
2047974,2016-02-27,21,PLAYERS AND ELECTRONICS,12.0,0
694984,2014-01-27,1,BOOKS,0.0,0
2575545,2016-12-19,24,PLAYERS AND ELECTRONICS,27.0,0
2864514,2017-05-31,32,HOME AND KITCHEN I,9.0,0
2265296,2016-06-28,2,FROZEN FOODS,140.0,6
1411012,2015-03-05,49,SCHOOL AND OFFICE SUPPLIES,0.0,0
591376,2013-11-28,51,HOME AND KITCHEN II,0.0,0
33857,2013-01-19,9,SEAFOOD,30.755001,0
2989387,2017-08-09,36,HOME AND KITCHEN II,8.0,1
1935691,2015-12-26,21,EGGS,110.0,1
1084113,2014-09-02,27,PRODUCE,2064.079,0
167560,2013-04-05,10,LADIESWEAR,0.0,0
1901149,2015-12-05,51,LADIESWEAR,8.0,0
2453703,2016-10-11,6,LINGERIE,3.0,0
2362190,2016-08-21,38,HOME APPLIANCES,0.0,0
1260065,2014-12-10,14,PET SUPPLIES,0.0,0
2764745,2017-04-05,33,BREAD/BAKERY,193.0,4
2840738,2017-05-18,15,SEAFOOD,9.0,0
2627028,2017-01-18,19,PRODUCE,354.312,4
1491343,2015-04-19,53,CLEANING,1001.0,3
1081983,2014-09-01,18,GROCERY I,3211.944,0
2983292,2017-08-06,15,PET SUPPLIES,1.0,0
1703619,2015-08-17,1,PLAYERS AND ELECTRONICS,15.0,0
1433026,2015-03-18,18,BABY CARE,0.0,0
1933062,2015-12-23,47,LINGERIE,5.0,0
1594008,2015-06-16,34,DELI,312.818,0
425448,2013-08-27,46,GROCERY I,5260.0,0
1473374,2015-04-09,49,MAGAZINES,0.0,0
2985323,2017-08-07,22,FROZEN FOODS,45.0,1
129431,2013-03-14,40,BREAD/BAKERY,193.0,0
264781,2013-05-29,38,"LIQUOR,WINE,BEER",61.0,0
2482983,2016-10-28,27,PRODUCE,1918.647,1
514536,2013-10-16,46,AUTOMOTIVE,8.0,0
2832767,2017-05-13,41,HARDWARE,3.0,0
2291406,2016-07-12,51,HOME CARE,222.0,0
1152232,2014-10-10,39,BOOKS,0.0,0
1366361,2015-02-08,46,PREPARED FOODS,323.439,0
580912,2013-11-22,9,GROCERY II,17.0,0
1469921,2015-04-07,52,BEAUTY,0.0,0
230893,2013-05-10,37,PERSONAL CARE,155.0,0
1887270,2015-11-28,13,AUTOMOTIVE,9.0,0
344931,2013-07-13,37,HOME AND KITCHEN I,0.0,0
2339321,2016-08-08,46,HOME APPLIANCES,1.0,0
1102355,2014-09-12,39,MAGAZINES,2.0,0
2319600,2016-07-28,42,PRODUCE,1705.059,0
1704616,2015-08-17,38,BABY CARE,0.0,0
16373,2013-01-10,19,BREAD/BAKERY,209.0,0
527360,2013-10-23,6,LAWN AND GARDEN,8.0,0
34186,2013-01-20,18,SCHOOL AND OFFICE SUPPLIES,0.0,0
1846458,2015-11-05,18,DELI,226.704,0
1548511,2015-05-21,8,LADIESWEAR,0.0,0
769986,2014-03-10,13,PRODUCE,205.325,0
1967525,2016-01-13,14,SEAFOOD,5.0,0
2877722,2017-06-07,52,MAGAZINES,7.0,0
190602,2013-04-17,7,PLAYERS AND ELECTRONICS,0.0,0
597779,2013-12-02,31,HOME APPLIANCES,1.0,0
2372055,2016-08-27,15,HOME AND KITCHEN I,13.0,1
2140243,2016-04-19,10,POULTRY,160.907,0
2347958,2016-08-13,39,DAIRY,489.0,2
350220,2013-07-16,35,MEATS,177.30301,0
2918367,2017-06-30,43,GROCERY I,4028.688,75
1064614,2014-08-22,30,BABY CARE,0.0,0
1304013,2015-01-04,47,HOME CARE,0.0,0
125236,2013-03-12,23,BABY CARE,0.0,0
1600040,2015-06-19,53,BEAUTY,3.0,0
19804,2013-01-12,15,BOOKS,0.0,0
2351874,2016-08-15,48,PRODUCE,1625.313,5
1556196,2015-05-26,23,HOME AND KITCHEN I,3.0,0
2244845,2016-06-16,45,LAWN AND GARDEN,28.0,0
755048,2014-03-01,44,DAIRY,3527.0,0
2587979,2016-12-27,23,LAWN AND GARDEN,1.0,0
582613,2013-11-23,6,SCHOOL AND OFFICE SUPPLIES,0.0,0
1309418,2015-01-07,49,FROZEN FOODS,443.971,3
2417740,2016-09-21,46,POULTRY,648.505,0
455908,2013-09-13,50,GROCERY II,76.0,0
811478,2014-04-02,28,DAIRY,574.0,0
1722981,2015-08-27,52,HOME CARE,0.0,0
888652,2014-05-15,42,POULTRY,0.0,0
2339807,2016-08-09,10,DAIRY,237.0,1
2758129,2017-04-01,47,"LIQUOR,WINE,BEER",0.0,0
